"","gene_id","sample_1","sample_2","status","value_1","value_2","log2_fold_change","test_stat","p_value","q_value","significant"
"170662","Sobic.001G001900.v3.2","seed_wt","seed_plasma","OK",10.0005,21.1759,1.08236,2.99761,5e-05,0.000142862,"yes"
"170665","Sobic.001G002100.v3.2","seed_wt","seed_plasma","OK",2.2488,5.65355,1.33,1.42367,0.03925,0.0693389,"no"
"170700","Sobic.001G005500.v3.2","seed_wt","seed_plasma","OK",6.27538,19.9874,1.67131,3.79843,5e-05,0.000142862,"yes"
"170712","Sobic.001G006700.v3.2","seed_wt","seed_plasma","OK",121.001,498.306,2.04202,4.07366,5e-05,0.000142862,"yes"
"170744","Sobic.001G009900.v3.2","seed_wt","seed_plasma","OK",9.50695,21.5454,1.18032,2.64075,5e-05,0.000142862,"yes"
"170761","Sobic.001G011700.v3.2","seed_wt","seed_plasma","OK",81.2113,258.792,1.67204,3.96097,5e-05,0.000142862,"yes"
"170762","Sobic.001G011800.v3.2","seed_wt","seed_plasma","OK",13.3138,29.8222,1.16346,2.6243,1e-04,0.000276386,"yes"
"170785","Sobic.001G014200.v3.2","seed_wt","seed_plasma","OK",23.625,50.2521,1.08887,3.10956,5e-05,0.000142862,"yes"
"170819","Sobic.001G017400.v3.2","seed_wt","seed_plasma","OK",1.91856,4.10157,1.09615,1.8655,0.0026,0.00577118,"yes"
"170820","Sobic.001G017500.v3.2","seed_wt","seed_plasma","OK",64.15,193.759,1.59474,4.51713,5e-05,0.000142862,"yes"
"170840","Sobic.001G019300.v3.2","seed_wt","seed_plasma","OK",1.24663,2.87702,1.20654,2.3725,2e-04,0.000531739,"yes"
"170841","Sobic.001G019400.v3.2","seed_wt","seed_plasma","OK",2.26779,4.88344,1.10661,2.53938,5e-05,0.000142862,"yes"
"170849","Sobic.001G020200.v3.2","seed_wt","seed_plasma","OK",0.401653,2.34741,2.54705,2.81509,3e-04,0.000777912,"yes"
"170851","Sobic.001G020500.v3.2","seed_wt","seed_plasma","OK",0.882648,2.25255,1.35165,1.71126,0.0051,0.0107163,"yes"
"170891","Sobic.001G024400.v3.2","seed_wt","seed_plasma","OK",0.623384,1.99143,1.67561,2.10261,0.0012,0.00282715,"yes"
"170893","Sobic.001G024700.v3.2","seed_wt","seed_plasma","OK",0.087437,0.976372,3.48111,1.9985,0.00495,0.0104234,"yes"
"170897","Sobic.001G025101.v3.2","seed_wt","seed_plasma","OK",12.2015,36.3718,1.57577,3.01727,5e-05,0.000142862,"yes"
"170925","Sobic.001G027800.v3.2","seed_wt","seed_plasma","OK",1.45231,5.62173,1.95267,3.46649,5e-05,0.000142862,"yes"
"170932","Sobic.001G028500.v3.2","seed_wt","seed_plasma","OK",12.7975,28.4492,1.15252,1.91992,0.00115,0.00271687,"yes"
"170933","Sobic.001G028600.v3.2","seed_wt","seed_plasma","OK",14.0502,67.0064,2.25371,3.60714,5e-05,0.000142862,"yes"
"170935","Sobic.001G028800.v3.2","seed_wt","seed_plasma","OK",21.7159,199.565,3.20003,8.02929,5e-05,0.000142862,"yes"
"170949","Sobic.001G030200.v3.2","seed_wt","seed_plasma","OK",3.11191,7.92629,1.34884,2.73175,5e-05,0.000142862,"yes"
"170953","Sobic.001G030600.v3.2","seed_wt","seed_plasma","OK",4.10246,10.4198,1.34477,2.89598,5e-05,0.000142862,"yes"
"170967","Sobic.001G032100.v3.2","seed_wt","seed_plasma","OK",3.4841,21.8016,2.64558,5.42045,5e-05,0.000142862,"yes"
"170975","Sobic.001G032900.v3.2","seed_wt","seed_plasma","OK",3.22777,10.3619,1.68268,3.67029,5e-05,0.000142862,"yes"
"170995","Sobic.001G034900.v3.2","seed_wt","seed_plasma","OK",2.80039,6.52371,1.22007,1.99144,0.00085,0.00205322,"yes"
"170996","Sobic.001G035000.v3.2","seed_wt","seed_plasma","OK",0.978741,6.36249,2.70059,3.67546,1e-04,0.000276386,"yes"
"170997","Sobic.001G035100.v3.2","seed_wt","seed_plasma","OK",2.26397,14.5997,2.68901,4.79494,5e-05,0.000142862,"yes"
"171040","Sobic.001G038900.v3.2","seed_wt","seed_plasma","OK",38.4367,86.1385,1.16417,3.24841,5e-05,0.000142862,"yes"
"171042","Sobic.001G039100.v3.2","seed_wt","seed_plasma","OK",0.163186,0.721578,2.14464,1.85917,0.00685,0.0140398,"yes"
"171043","Sobic.001G039200.v3.2","seed_wt","seed_plasma","OK",1.09091,3.80853,1.8037,2.4511,0.00015,0.000405433,"yes"
"171054","Sobic.001G040200.v3.2","seed_wt","seed_plasma","OK",95.5548,335.648,1.81255,4.77095,5e-05,0.000142862,"yes"
"171096","Sobic.001G044300.v3.2","seed_wt","seed_plasma","OK",4.79122,16.3889,1.77425,3.8591,5e-05,0.000142862,"yes"
"171105","Sobic.001G045300.v3.2","seed_wt","seed_plasma","OK",0.400124,0.984687,1.29922,1.65274,0.00755,0.0153505,"yes"
"171112","Sobic.001G046000.v3.2","seed_wt","seed_plasma","OK",9.57869,20.5208,1.09919,2.76086,5e-05,0.000142862,"yes"
"171114","Sobic.001G046200.v3.2","seed_wt","seed_plasma","OK",6.5819,18.2173,1.46873,2.93078,5e-05,0.000142862,"yes"
"171128","Sobic.001G047700.v3.2","seed_wt","seed_plasma","OK",4.91504,12.2612,1.31882,2.76781,5e-05,0.000142862,"yes"
"171131","Sobic.001G048000.v3.2","seed_wt","seed_plasma","OK",1.75832,3.70448,1.07508,1.81734,0.00255,0.00567312,"yes"
"171135","Sobic.001G048400.v3.2","seed_wt","seed_plasma","OK",0.218842,0.960274,2.13355,2.27636,0.00175,0.00400997,"yes"
"171141","Sobic.001G048900.v3.2","seed_wt","seed_plasma","OK",32.094,91.9585,1.51868,4.07744,5e-05,0.000142862,"yes"
"171161","Sobic.001G050900.v3.2","seed_wt","seed_plasma","OK",26.0819,79.4714,1.60739,4.20301,5e-05,0.000142862,"yes"
"171167","Sobic.001G051600.v3.2","seed_wt","seed_plasma","OK",4.70617,14.6861,1.64183,3.75482,5e-05,0.000142862,"yes"
"171173","Sobic.001G052300.v3.2","seed_wt","seed_plasma","OK",2.59859,6.32933,1.28432,2.10521,0.00085,0.00205322,"yes"
"171199","Sobic.001G054800.v3.2","seed_wt","seed_plasma","OK",172.887,416.044,1.2669,3.37081,5e-05,0.000142862,"yes"
"171207","Sobic.001G055900.v3.2","seed_wt","seed_plasma","OK",33.7812,73.889,1.12914,3.07432,5e-05,0.000142862,"yes"
"171222","Sobic.001G057500.v3.2","seed_wt","seed_plasma","OK",18.1693,53.0267,1.54522,3.71971,5e-05,0.000142862,"yes"
"171223","Sobic.001G057600.v3.2","seed_wt","seed_plasma","OK",10.3497,25.8584,1.32104,3.02619,5e-05,0.000142862,"yes"
"171224","Sobic.001G057700.v3.2","seed_wt","seed_plasma","OK",29.2669,60.7254,1.05303,2.99393,5e-05,0.000142862,"yes"
"171246","Sobic.001G059800.v3.2","seed_wt","seed_plasma","OK",286.673,908.718,1.66443,3.14351,5e-05,0.000142862,"yes"
"171274","Sobic.001G062300.v3.2","seed_wt","seed_plasma","OK",40.6412,100.891,1.31179,3.33072,5e-05,0.000142862,"yes"
"171277","Sobic.001G062600.v3.2","seed_wt","seed_plasma","OK",5.66425,31.7908,2.48865,6.75688,5e-05,0.000142862,"yes"
"171282","Sobic.001G063000.v3.2","seed_wt","seed_plasma","OK",1.01818,4.90409,2.26799,3.77135,5e-05,0.000142862,"yes"
"171286","Sobic.001G063400.v3.2","seed_wt","seed_plasma","OK",4.95613,11.5054,1.21503,2.35964,5e-05,0.000142862,"yes"
"171298","Sobic.001G064700.v3.2","seed_wt","seed_plasma","OK",3.45496,9.06704,1.39196,3.51015,5e-05,0.000142862,"yes"
"171299","Sobic.001G064800.v3.2","seed_wt","seed_plasma","OK",9.96466,22.2614,1.15965,2.93332,5e-05,0.000142862,"yes"
"171310","Sobic.001G065800.v3.2","seed_wt","seed_plasma","OK",110.341,412.25,1.90156,4.96855,5e-05,0.000142862,"yes"
"171311","Sobic.001G065900.v3.2","seed_wt","seed_plasma","OK",1.28712,5.695,2.14555,2.71304,2e-04,0.000531739,"yes"
"171312","Sobic.001G066000.v3.2","seed_wt","seed_plasma","OK",13.3372,26.6913,1.00092,2.28251,5e-05,0.000142862,"yes"
"171322","Sobic.001G067100.v3.2","seed_wt","seed_plasma","OK",38.7653,270.417,2.80235,7.64205,5e-05,0.000142862,"yes"
"171345","Sobic.001G069200.v3.2","seed_wt","seed_plasma","OK",4.60413,11.9158,1.37187,2.41031,0.00025,0.000655221,"yes"
"171351","Sobic.001G069800.v3.2","seed_wt","seed_plasma","OK",34.2264,77.349,1.17627,3.27995,5e-05,0.000142862,"yes"
"171364","Sobic.001G071100.v3.2","seed_wt","seed_plasma","OK",37.9098,118.299,1.64179,4.37452,5e-05,0.000142862,"yes"
"171367","Sobic.001G071300.v3.2","seed_wt","seed_plasma","OK",0.222195,0.637753,1.52117,1.67246,0.0108,0.0213361,"yes"
"171372","Sobic.001G071800.v3.2","seed_wt","seed_plasma","OK",151.341,495.976,1.71247,4.02325,5e-05,0.000142862,"yes"
"171394","Sobic.001G073800.v3.2","seed_wt","seed_plasma","OK",0.600833,2.00602,1.7393,2.64957,5e-05,0.000142862,"yes"
"171398","Sobic.001G074200.v3.2","seed_wt","seed_plasma","OK",11.7014,32.3957,1.46911,4.01245,5e-05,0.000142862,"yes"
"171400","Sobic.001G074400.v3.2","seed_wt","seed_plasma","OK",36.1716,94.3694,1.38346,3.86998,5e-05,0.000142862,"yes"
"171416","Sobic.001G075900.v3.2","seed_wt","seed_plasma","OK",1.00741,4.08125,2.01836,2.90952,5e-05,0.000142862,"yes"
"171419","Sobic.001G076100.v3.2","seed_wt","seed_plasma","OK",10.1205,30.504,1.59172,4.08122,5e-05,0.000142862,"yes"
"171436","Sobic.001G077700.v3.2","seed_wt","seed_plasma","OK",63.1695,140.964,1.15802,3.1653,5e-05,0.000142862,"yes"
"171439","Sobic.001G078000.v3.2","seed_wt","seed_plasma","OK",0.344292,1.31478,1.93312,1.74263,0.00675,0.0138509,"yes"
"171440","Sobic.001G078100.v3.2","seed_wt","seed_plasma","OK",5.24731,10.5169,1.00306,2.59907,5e-05,0.000142862,"yes"
"171441","Sobic.001G078200.v3.2","seed_wt","seed_plasma","OK",132.315,829.283,2.64789,6.71011,5e-05,0.000142862,"yes"
"171442","Sobic.001G078300.v3.2","seed_wt","seed_plasma","OK",2.16667,21.5173,3.31194,7.07858,5e-05,0.000142862,"yes"
"171448","Sobic.001G078900.v3.2","seed_wt","seed_plasma","OK",21.2734,93.1498,2.1305,5.81036,5e-05,0.000142862,"yes"
"171455","Sobic.001G079500.v3.2","seed_wt","seed_plasma","OK",11.0528,25.186,1.18821,3.08505,5e-05,0.000142862,"yes"
"171476","Sobic.001G081600.v3.2","seed_wt","seed_plasma","OK",17.7897,40.1058,1.17277,3.10993,5e-05,0.000142862,"yes"
"171482","Sobic.001G082200.v3.2","seed_wt","seed_plasma","OK",2.93978,15.262,2.37617,4.99699,5e-05,0.000142862,"yes"
"171483","Sobic.001G082300.v3.2","seed_wt","seed_plasma","OK",2.72854,5.82945,1.09523,2.1972,0.00025,0.000655221,"yes"
"171484","Sobic.001G082400.v3.2","seed_wt","seed_plasma","OK",83.8989,372.939,2.15222,5.27132,5e-05,0.000142862,"yes"
"171486","Sobic.001G082600.v3.2","seed_wt","seed_plasma","OK",1.08178,2.25798,1.06163,1.74548,0.00295,0.00646915,"yes"
"171494","Sobic.001G083400.v3.2","seed_wt","seed_plasma","OK",7.75482,16.8134,1.11645,3.02268,5e-05,0.000142862,"yes"
"171505","Sobic.001G084200.v3.2","seed_wt","seed_plasma","OK",1.08017,3.94608,1.86916,3.07134,5e-05,0.000142862,"yes"
"171506","Sobic.001G084300.v3.2","seed_wt","seed_plasma","OK",0.696763,1.75356,1.33155,1.24585,0.03235,0.0582062,"no"
"171507","Sobic.001G084400.v3.2","seed_wt","seed_plasma","OK",1.19083,6.38072,2.42175,4.32635,5e-05,0.000142862,"yes"
"171509","Sobic.001G084600.v3.2","seed_wt","seed_plasma","OK",18.9996,71.4364,1.91069,5.20191,5e-05,0.000142862,"yes"
"171548","Sobic.001G088300.v3.2","seed_wt","seed_plasma","OK",1.24001,5.83196,2.23363,3.52037,5e-05,0.000142862,"yes"
"171551","Sobic.001G088500.v3.2","seed_wt","seed_plasma","OK",61.0399,222.929,1.86876,5.10167,5e-05,0.000142862,"yes"
"171552","Sobic.001G088600.v3.2","seed_wt","seed_plasma","OK",3.93757,27.8134,2.82041,4.65524,5e-05,0.000142862,"yes"
"171575","Sobic.001G090900.v3.2","seed_wt","seed_plasma","OK",8.04216,22.3245,1.47297,2.87101,5e-05,0.000142862,"yes"
"171576","Sobic.001G091000.v3.2","seed_wt","seed_plasma","OK",265.107,924.505,1.80211,4.18948,5e-05,0.000142862,"yes"
"171582","Sobic.001G091600.v3.2","seed_wt","seed_plasma","OK",1.0348,2.62929,1.34531,1.93592,0.00235,0.00526312,"yes"
"171593","Sobic.001G092600.v3.2","seed_wt","seed_plasma","OK",42.7969,101.105,1.24028,3.37418,5e-05,0.000142862,"yes"
"171599","Sobic.001G093200.v3.2","seed_wt","seed_plasma","OK",0.572005,1.32399,1.2108,1.7174,0.00505,0.010618,"yes"
"171651","Sobic.001G097600.v3.2","seed_wt","seed_plasma","OK",398.705,1932.5,2.27708,4.19747,5e-05,0.000142862,"yes"
"171663","Sobic.001G098800.v3.2","seed_wt","seed_plasma","OK",6.25147,17.9821,1.5243,3.42927,5e-05,0.000142862,"yes"
"171677","Sobic.001G100200.v3.2","seed_wt","seed_plasma","OK",4.15431,16.2315,1.96612,1.87,0.0169,0.0321483,"yes"
"171688","Sobic.001G101200.v3.2","seed_wt","seed_plasma","OK",61.0642,155.438,1.34794,3.4059,5e-05,0.000142862,"yes"
"171690","Sobic.001G101400.v3.2","seed_wt","seed_plasma","OK",1.04524,3.66635,1.81051,2.72945,5e-05,0.000142862,"yes"
"171691","Sobic.001G101500.v3.2","seed_wt","seed_plasma","OK",39.7129,95.5132,1.26609,3.47203,5e-05,0.000142862,"yes"
"171727","Sobic.001G104900.v3.2","seed_wt","seed_plasma","OK",4.63701,13.5759,1.54978,3.48688,5e-05,0.000142862,"yes"
"171747","Sobic.001G106800.v3.2","seed_wt","seed_plasma","OK",0,0.788631,Inf,NA,5e-05,0.000142862,"yes"
"171759","Sobic.001G107800.v3.2","seed_wt","seed_plasma","OK",64.1407,292.672,2.18997,5.9028,5e-05,0.000142862,"yes"
"171763","Sobic.001G108200.v3.2","seed_wt","seed_plasma","OK",36.0346,128.749,1.83711,4.70628,5e-05,0.000142862,"yes"
"171769","Sobic.001G108700.v3.2","seed_wt","seed_plasma","OK",5.60548,13.9763,1.31808,3.05529,5e-05,0.000142862,"yes"
"171772","Sobic.001G109000.v3.2","seed_wt","seed_plasma","OK",104.973,496.648,2.2422,5.96952,5e-05,0.000142862,"yes"
"171775","Sobic.001G109400.v3.2","seed_wt","seed_plasma","OK",1.44886,7.01763,2.27606,1.56075,0.01925,0.036201,"yes"
"171776","Sobic.001G109500.v3.2","seed_wt","seed_plasma","OK",6.70713,13.6901,1.02936,1.56168,0.0102,0.0202484,"yes"
"171778","Sobic.001G109800.v3.2","seed_wt","seed_plasma","OK",14.2744,37.973,1.41155,3.87099,5e-05,0.000142862,"yes"
"171789","Sobic.001G110701.v3.2","seed_wt","seed_plasma","OK",0.614304,1.23864,1.01173,1.25229,0.0362,0.0644429,"no"
"171820","Sobic.001G113400.v3.2","seed_wt","seed_plasma","OK",52.4717,363.569,2.79262,4.07122,5e-05,0.000142862,"yes"
"171836","Sobic.001G114800.v3.2","seed_wt","seed_plasma","OK",4.45476,17.9517,2.0107,4.06161,5e-05,0.000142862,"yes"
"171846","Sobic.001G115800.v3.2","seed_wt","seed_plasma","OK",1.80249,5.36303,1.57306,2.30148,6e-04,0.0014856,"yes"
"171864","Sobic.001G117500.v3.2","seed_wt","seed_plasma","OK",29.8518,66.9783,1.16587,3.22564,5e-05,0.000142862,"yes"
"171876","Sobic.001G118600.v3.2","seed_wt","seed_plasma","OK",7.43844,29.9209,2.00808,4.71796,5e-05,0.000142862,"yes"
"171879","Sobic.001G118900.v3.2","seed_wt","seed_plasma","OK",2.01883,10.944,2.43855,4.72832,5e-05,0.000142862,"yes"
"171881","Sobic.001G119100.v3.2","seed_wt","seed_plasma","OK",3.76964,8.33673,1.14505,1.82228,0.0027,0.00595881,"yes"
"171892","Sobic.001G120200.v3.2","seed_wt","seed_plasma","OK",1.78249,4.83025,1.4382,2.91056,5e-05,0.000142862,"yes"
"171944","Sobic.001G125000.v3.2","seed_wt","seed_plasma","OK",1.7054,5.30158,1.63631,2.69162,1e-04,0.000276386,"yes"
"171945","Sobic.001G125100.v3.2","seed_wt","seed_plasma","OK",1.02214,3.60641,1.81897,2.9611,5e-05,0.000142862,"yes"
"171947","Sobic.001G125300.v3.2","seed_wt","seed_plasma","OK",5.40706,16.9252,1.64626,4.17425,5e-05,0.000142862,"yes"
"171962","Sobic.001G126900.v3.2","seed_wt","seed_plasma","OK",830.558,1703.81,1.03662,2.06594,0.00045,0.00113662,"yes"
"171981","Sobic.001G129000.v3.2","seed_wt","seed_plasma","OK",37.2446,80.3113,1.10857,3.09128,5e-05,0.000142862,"yes"
"172000","Sobic.001G130600.v3.2","seed_wt","seed_plasma","OK",0.932797,2.43696,1.38545,2.20992,6e-04,0.0014856,"yes"
"172018","Sobic.001G132400.v3.2","seed_wt","seed_plasma","OK",24.403,49.39,1.01716,2.85362,5e-05,0.000142862,"yes"
"172020","Sobic.001G132600.v3.2","seed_wt","seed_plasma","OK",24.8865,76.9358,1.62829,4.55735,5e-05,0.000142862,"yes"
"172042","Sobic.001G134800.v3.2","seed_wt","seed_plasma","OK",44.6358,226.302,2.34198,6.26028,5e-05,0.000142862,"yes"
"172067","Sobic.001G137100.v3.2","seed_wt","seed_plasma","OK",20.0467,47.4721,1.24372,3.47364,5e-05,0.000142862,"yes"
"172081","Sobic.001G138600.v3.2","seed_wt","seed_plasma","OK",24.0682,128.628,2.418,6.5894,5e-05,0.000142862,"yes"
"172096","Sobic.001G139900.v3.2","seed_wt","seed_plasma","OK",38.7001,95.9787,1.31038,3.76701,5e-05,0.000142862,"yes"
"172145","Sobic.001G144400.v3.2","seed_wt","seed_plasma","OK",1.26316,5.39318,2.0941,2.4582,4e-04,0.00101761,"yes"
"172149","Sobic.001G144900.v3.2","seed_wt","seed_plasma","OK",754.87,3604.16,2.25536,3.52945,5e-05,0.000142862,"yes"
"172151","Sobic.001G145050.v3.2","seed_wt","seed_plasma","OK",1.81598,3.69672,1.0255,1.24623,0.03815,0.0675422,"no"
"172170","Sobic.001G146800.v3.2","seed_wt","seed_plasma","OK",19.4986,43.1017,1.14438,3.12909,5e-05,0.000142862,"yes"
"172174","Sobic.001G147200.v3.2","seed_wt","seed_plasma","OK",34.073,95.5608,1.48779,4.02046,5e-05,0.000142862,"yes"
"172175","Sobic.001G147300.v3.2","seed_wt","seed_plasma","OK",56.4319,141.684,1.3281,3.68859,5e-05,0.000142862,"yes"
"172184","Sobic.001G148300.v3.2","seed_wt","seed_plasma","OK",1.50417,3.30972,1.13774,2.08895,0.00035,0.000898132,"yes"
"172200","Sobic.001G149800.v3.2","seed_wt","seed_plasma","OK",45.6383,144.524,1.66299,4.52331,5e-05,0.000142862,"yes"
"172208","Sobic.001G150600.v3.2","seed_wt","seed_plasma","OK",2.48665,5.27199,1.08415,2.14889,0.00035,0.000898132,"yes"
"172229","Sobic.001G152320.v3.2","seed_wt","seed_plasma","OK",2.58647,7.52414,1.54054,2.79132,5e-05,0.000142862,"yes"
"172239","Sobic.001G153200.v3.2","seed_wt","seed_plasma","OK",4.21077,8.9528,1.08825,2.6369,5e-05,0.000142862,"yes"
"172241","Sobic.001G153400.v3.2","seed_wt","seed_plasma","OK",46.9604,107.608,1.19627,3.27147,5e-05,0.000142862,"yes"
"172365","Sobic.001G165600.v3.2","seed_wt","seed_plasma","OK",4.3117,10.9607,1.34602,2.25133,4e-04,0.00101761,"yes"
"172400","Sobic.001G169200.v3.2","seed_wt","seed_plasma","OK",0.343045,0.730424,1.09034,1.30166,0.0287,0.0522188,"no"
"172405","Sobic.001G169700.v3.2","seed_wt","seed_plasma","OK",0.688328,4.17894,2.60197,4.42664,5e-05,0.000142862,"yes"
"172447","Sobic.001G173900.v3.2","seed_wt","seed_plasma","OK",11.7281,36.3126,1.6305,4.37697,5e-05,0.000142862,"yes"
"172465","Sobic.001G175501.v3.2","seed_wt","seed_plasma","OK",1.65016,4.2765,1.37382,1.75855,0.0056,0.0116784,"yes"
"172480","Sobic.001G177000.v3.2","seed_wt","seed_plasma","OK",0,1.40493,Inf,NA,5e-05,0.000142862,"yes"
"172510","Sobic.001G179740.v3.2","seed_wt","seed_plasma","OK",51.8992,143.817,1.47045,3.99374,5e-05,0.000142862,"yes"
"172521","Sobic.001G180900.v3.2","seed_wt","seed_plasma","OK",52.2452,112.356,1.10471,3.14996,5e-05,0.000142862,"yes"
"172569","Sobic.001G185300.v3.2","seed_wt","seed_plasma","OK",0.104052,0.762311,2.87308,2.15492,0.0202,0.0378371,"yes"
"172570","Sobic.001G185400.v3.2","seed_wt","seed_plasma","OK",13.1847,30.1999,1.19568,3.18091,5e-05,0.000142862,"yes"
"172572","Sobic.001G185500.v3.2","seed_wt","seed_plasma","OK",82.7714,201.924,1.28661,3.59173,5e-05,0.000142862,"yes"
"172575","Sobic.001G185800.v3.2","seed_wt","seed_plasma","OK",2.13796,4.42178,1.0484,2.01333,0.00105,0.00249768,"yes"
"172615","Sobic.001G189900.v3.2","seed_wt","seed_plasma","OK",5.06291,21.1439,2.0622,3.78392,5e-05,0.000142862,"yes"
"172627","Sobic.001G191200.v3.2","seed_wt","seed_plasma","OK",82.6237,339.654,2.03944,5.35251,5e-05,0.000142862,"yes"
"172637","Sobic.001G192200.v3.2","seed_wt","seed_plasma","OK",3.61916,10.3893,1.52137,2.53414,5e-05,0.000142862,"yes"
"172640","Sobic.001G192400.v3.2","seed_wt","seed_plasma","OK",1.90456,4.46738,1.22997,2.82962,5e-05,0.000142862,"yes"
"172644","Sobic.001G192800.v3.2","seed_wt","seed_plasma","OK",5.76799,20.476,1.8278,4.49153,5e-05,0.000142862,"yes"
"172661","Sobic.001G194500.v3.2","seed_wt","seed_plasma","OK",0.675466,1.82337,1.43265,1.65369,0.00415,0.00886491,"yes"
"172665","Sobic.001G194900.v3.2","seed_wt","seed_plasma","OK",25.1475,65.6046,1.38338,3.96152,5e-05,0.000142862,"yes"
"172667","Sobic.001G195100.v3.2","seed_wt","seed_plasma","OK",1.49208,3.05105,1.03198,2.12884,0.00035,0.000898132,"yes"
"172674","Sobic.001G195700.v3.2","seed_wt","seed_plasma","OK",19.7187,47.1911,1.25895,3.57554,5e-05,0.000142862,"yes"
"172677","Sobic.001G195932.v3.2","seed_wt","seed_plasma","OK",2.53125,5.28643,1.06244,2.66992,5e-05,0.000142862,"yes"
"172724","Sobic.001G200300.v3.2","seed_wt","seed_plasma","OK",0.78346,1.71955,1.1341,1.57581,0.01005,0.0199824,"yes"
"172726","Sobic.001G200500.v3.2","seed_wt","seed_plasma","OK",83.1739,224.358,1.4316,4.0616,5e-05,0.000142862,"yes"
"172728","Sobic.001G200700.v3.2","seed_wt","seed_plasma","OK",80.0994,498.642,2.63814,6.34042,5e-05,0.000142862,"yes"
"172733","Sobic.001G201200.v3.2","seed_wt","seed_plasma","OK",2.84714,6.01583,1.07925,1.9062,0.00165,0.00380005,"yes"
"172750","Sobic.001G202600.v3.2","seed_wt","seed_plasma","OK",13.2428,28.5688,1.10923,2.902,5e-05,0.000142862,"yes"
"172754","Sobic.001G203000.v3.2","seed_wt","seed_plasma","OK",0.702166,2.78266,1.98658,2.63034,1e-04,0.000276386,"yes"
"172767","Sobic.001G204000.v3.2","seed_wt","seed_plasma","OK",12.0742,24.818,1.03946,2.85828,5e-05,0.000142862,"yes"
"172772","Sobic.001G204501.v3.2","seed_wt","seed_plasma","OK",15.0088,70.5275,2.23238,4.87467,5e-05,0.000142862,"yes"
"172773","Sobic.001G204601.v3.2","seed_wt","seed_plasma","OK",2.09224,8.66187,2.04963,1.72639,0.0031,0.00677096,"yes"
"172784","Sobic.001G205800.v3.2","seed_wt","seed_plasma","OK",29.3506,109.648,1.90142,5.42285,5e-05,0.000142862,"yes"
"172787","Sobic.001G206000.v3.2","seed_wt","seed_plasma","OK",30.1066,68.0685,1.17691,3.27603,5e-05,0.000142862,"yes"
"172791","Sobic.001G206400.v3.2","seed_wt","seed_plasma","OK",1.52887,3.88642,1.34598,2.02039,0.00125,0.00293683,"yes"
"172796","Sobic.001G206900.v3.2","seed_wt","seed_plasma","OK",19.4511,47.5661,1.29009,3.45887,5e-05,0.000142862,"yes"
"172803","Sobic.001G207600.v3.2","seed_wt","seed_plasma","OK",5.44248,11.6855,1.10238,2.9376,5e-05,0.000142862,"yes"
"172806","Sobic.001G207700.v3.2","seed_wt","seed_plasma","OK",10.4231,23.6313,1.18092,3.12562,5e-05,0.000142862,"yes"
"172809","Sobic.001G208000.v3.2","seed_wt","seed_plasma","OK",31.3921,83.5723,1.41262,4.06895,5e-05,0.000142862,"yes"
"172813","Sobic.001G208200.v3.2","seed_wt","seed_plasma","OK",1.34743,3.04399,1.17576,2.25139,0.00025,0.000655221,"yes"
"172816","Sobic.001G208500.v3.2","seed_wt","seed_plasma","OK",698.377,1995.57,1.51472,3.10201,5e-05,0.000142862,"yes"
"172900","Sobic.001G217000.v3.2","seed_wt","seed_plasma","OK",10.0533,21.6546,1.107,2.4649,5e-05,0.000142862,"yes"
"172919","Sobic.001G219200.v3.2","seed_wt","seed_plasma","OK",7.81311,17.4564,1.15979,2.80276,5e-05,0.000142862,"yes"
"172939","Sobic.001G221200.v3.2","seed_wt","seed_plasma","OK",2.98744,8.80605,1.55959,3.652,5e-05,0.000142862,"yes"
"172941","Sobic.001G221350.v3.2","seed_wt","seed_plasma","OK",0.935875,1.97472,1.07726,1.58545,0.0081,0.0163817,"yes"
"172994","Sobic.001G226300.v3.2","seed_wt","seed_plasma","OK",6.55254,21.9917,1.74683,4.66217,5e-05,0.000142862,"yes"
"172995","Sobic.001G226401.v3.2","seed_wt","seed_plasma","OK",2.45753,8.23186,1.74401,2.73871,5e-05,0.000142862,"yes"
"172997","Sobic.001G226600.v3.2","seed_wt","seed_plasma","OK",0.189893,1.25527,2.72474,3.67784,5e-05,0.000142862,"yes"
"172998","Sobic.001G226700.v3.2","seed_wt","seed_plasma","OK",8.69854,23.2354,1.41748,3.78007,5e-05,0.000142862,"yes"
"173008","Sobic.001G227800.v3.2","seed_wt","seed_plasma","OK",2.06932,4.1714,1.01138,1.97284,7e-04,0.00171547,"yes"
"173038","Sobic.001G230700.v3.2","seed_wt","seed_plasma","OK",88.0897,220.103,1.32113,3.64248,5e-05,0.000142862,"yes"
"173040","Sobic.001G230900.v3.2","seed_wt","seed_plasma","OK",6.68272,13.8882,1.05535,2.35725,5e-05,0.000142862,"yes"
"173048","Sobic.001G231600.v3.2","seed_wt","seed_plasma","OK",1.45402,3.19922,1.13767,1.58156,0.0082,0.0165717,"yes"
"173074","Sobic.001G234300.v3.2","seed_wt","seed_plasma","OK",47.0618,100.913,1.10048,2.97185,5e-05,0.000142862,"yes"
"173079","Sobic.001G234800.v3.2","seed_wt","seed_plasma","OK",10.9656,38.2011,1.80063,4.63283,5e-05,0.000142862,"yes"
"173093","Sobic.001G236200.v3.2","seed_wt","seed_plasma","OK",2.37518,7.17715,1.59538,3.34915,5e-05,0.000142862,"yes"
